,Route_Name,Route_Link,Bus_Name,Bus_Type,Departure,Duration,Reach,Star_Ratings,Price,Seat_Availability
1845,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05:00,07h 55m,03:00:00,3.1,499.0,17
1846,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30:00,07h 30m,05:00:00,2.7,499.0,17
1847,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),21:45:00,07h 35m,05:20:00,1.0,500.0,13
1848,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Krishna Travels,A/C Sleeper (2+1),22:00:00,06h 30m,04:30:00,4.3,1000.0,25
1849,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30:00,05h 30m,01:00:00,4.3,600.0,37
1850,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00:00,05h 30m,03:30:00,3.6,3000.0,33
1851,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:30:00,06h 45m,04:15:00,3.1,599.0,42
1852,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45:00,07h 00m,03:45:00,3.0,560.0,26
1853,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Morning Star Travels,A/C Sleeper (2+1),22:25:00,06h 25m,04:50:00,2.7,790.0,21
1854,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KVR Tours and Travels,A/C Sleeper (2+1),19:00:00,08h 01m,03:01:00,2.7,799.0,28
1855,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KVR Tours and Travels,A/C Sleeper (2+1),19:30:00,07h 30m,03:00:00,2.7,3000.0,28
1856,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),19:30:00,07h 31m,03:01:00,2.7,3000.0,53
1857,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),21:40:00,05h 30m,03:10:00,2.7,3000.0,53
1858,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40:00,06h 50m,04:30:00,2.5,610.0,21
1859,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,DMR Travels,A/C Sleeper (2+1),20:50:00,07h 10m,04:00:00,0.0,890.0,23
1860,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8238,Rajdhani (AC Semi Sleeper 2+2),17:00:00,02h 45m,19:45:00,4.0,297.0,29
1861,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8240,Rajdhani (AC Semi Sleeper 2+2),18:00:00,02h 45m,20:45:00,4.0,297.0,31
1862,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8384,Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,04h 40m,01:30:00,3.9,245.0,31
1863,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8352,Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,04h 00m,01:00:00,4.0,245.0,21
1864,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8365,Super Luxury (Non AC Seater 2+2 Push Back),21:20:00,04h 40m,02:00:00,4.8,245.0,23
1865,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8457,Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,03h 15m,00:45:00,4.3,245.0,33
1866,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8372,Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,04h 45m,02:30:00,4.8,245.0,20
1867,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8451,Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,04h 00m,02:45:00,4.7,245.0,24
1868,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8374,Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,04h 00m,03:00:00,3.5,245.0,14
1869,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2429,Super Luxury (Non AC Seater 2+2 Push Back),14:40:00,12h 50m,03:30:00,2.8,1174.0,15
1870,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),14:40:00,12h 40m,03:20:00,3.1,1049.0,6
1871,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),14:55:00,12h 35m,03:30:00,3.0,1081.0,19
1872,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 4457,Super Luxury (Non AC Seater 2+2 Push Back),15:00:00,12h 40m,03:40:00,2.9,784.0,18
1873,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),15:45:00,14h 00m,05:45:00,3.3,979.0,9
1874,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45:00,12h 45m,04:30:00,4.0,1055.0,25
1875,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2855,Lahari A/C sleeper,16:00:00,13h 45m,05:45:00,2.9,1809.0,12
1876,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30:00,11h 30m,04:00:00,3.1,999.0,19
1877,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 9595,Lahari A/C sleeper,16:30:00,13h 10m,05:40:00,3.8,1729.0,9
1878,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 1759,Super Luxury (Non AC Seater 2+2 Push Back),16:45:00,13h 05m,05:50:00,4.1,1039.0,16
1879,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),17:15:00,13h 15m,06:30:00,3.2,1088.0,19
1880,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:30:00,11h 10m,04:40:00,3.9,1287.0,7
1881,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30:00,11h 30m,05:00:00,3.9,732.0,20
1882,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 9681,Lahari A/C sleeper,17:30:00,11h 55m,05:25:00,3.6,2286.0,5
1883,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45:00,11h 00m,04:45:00,2.9,796.0,26
1884,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 8454,Super Luxury (Non AC Seater 2+2 Push Back),19:45:00,12h 15m,08:00:00,2.2,810.0,15
1885,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),19:45:00,11h 05m,06:50:00,2.9,1039.0,14
1886,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00:00,11h 30m,07:30:00,3.8,1009.0,10
1887,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,TGSRTC - 2469,Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,12h 45m,09:45:00,4.3,1029.0,24
1888,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,A/C Seater / Sleeper (2+1),22:00:00,11h 30m,09:30:00,4.5,600.0,24
1889,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Zingbus Plus,A/C Sleeper (2+1),20:50:00,11h 00m,07:50:00,4.6,854.0,14
1890,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Ramana Tours And Travels,A/C Sleeper (2+1),20:30:00,11h 20m,07:50:00,4.6,788.0,9
1891,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,AdSREE LEKYAA TRAVELS,A/C Sleeper (2+1),21:30:00,12h 00m,09:30:00,3.5,759.0,27
1892,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00:00,11h 15m,07:15:00,4.3,800.0,14
1893,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30:00,12h 09m,06:39:00,4.4,660.0,14
1894,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Vikram Travels,A/C Sleeper (2+1),20:20:00,12h 10m,08:30:00,4.7,819.0,19
1895,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Moksha Travels,A/C Sleeper (2+1),19:05:00,11h 55m,07:00:00,4.1,949.0,18
1896,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Vandana Travels,Non A/C Seater / Sleeper (2+1),22:10:00,11h 20m,09:30:00,4.5,550.0,20
1897,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,CMR Express,Non A/C Seater / Sleeper (2+1),22:15:00,10h 30m,08:45:00,4.0,540.0,22
1898,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,CMR Express,A/C Sleeper (2+1),22:00:00,10h 50m,08:50:00,4.1,720.0,14
1899,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Moksha Travels,A/C Sleeper (2+1),17:00:00,12h 25m,05:25:00,4.2,899.0,12
1900,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Sai Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40:00,11h 35m,09:15:00,4.5,550.0,15
1901,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Mozo travels,A/C Seater / Sleeper (2+1),20:10:00,13h 15m,09:25:00,4.2,600.0,20
1902,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),20:20:00,10h 25m,06:45:00,4.5,899.0,9
1903,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),22:30:00,09h 35m,08:05:00,4.7,1009.0,9
1904,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,CGR Travels,A/C Sleeper (2+1),21:45:00,11h 40m,09:25:00,4.4,900.0,11
1905,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Zingbus Plus,A/C Sleeper (2+1),22:30:00,10h 45m,09:15:00,4.6,688.0,23
1906,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,CGR Travels,A/C Seater / Sleeper (2+1),21:50:00,11h 25m,09:15:00,4.2,700.0,12
1907,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,IntrCity SmartBus,AC Sleeper (2+1),21:30:00,09h 50m,07:20:00,4.6,1009.0,8
1908,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,V Kaveri Travels,VE A/C Sleeper (2+1),19:00:00,12h 30m,07:30:00,4.4,1000.0,12
1909,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Mozo travels,A/C Sleeper (2+1),22:00:00,12h 30m,10:30:00,4.3,800.0,13
1910,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Anagha Travels,A/C Sleeper (2+1),22:00:00,11h 10m,09:10:00,4.0,900.0,21
1911,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Anagha Travels,Non A/C Seater / Sleeper (2+1),23:25:00,09h 30m,08:55:00,4.0,700.0,23
1912,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Anagha Travels,A/C Seater / Sleeper (2+1),20:00:00,09h 10m,05:10:00,4.0,800.0,24
1913,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,SRI KARTHIK TRAVELS,Non A/C Seater / Sleeper (2+1),21:45:00,11h 30m,09:15:00,4.2,5000.0,2
1914,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00:00,11h 30m,08:30:00,3.8,600.0,23
1915,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:00:00,11h 00m,06:00:00,3.1,602.0,22
1916,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Vandana Travels,A/C Seater / Sleeper (2+1),21:15:00,11h 45m,09:00:00,3.9,610.0,28
1917,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Kaveri Travels,A/C Sleeper (2+1),21:00:00,10h 00m,07:00:00,3.6,749.0,15
1918,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30:00,11h 00m,08:30:00,3.0,700.0,21
1919,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,KKaveri Travels,A/C Sleeper (2+1),20:45:00,10h 15m,07:00:00,3.0,850.0,11
1920,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,A/C Sleeper (2+1),22:30:00,11h 15m,09:45:00,3.9,790.0,21
1921,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),17:00:00,09h 20m,02:20:00,3.6,1400.0,15
1922,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),18:30:00,10h 45m,05:15:00,3.9,800.0,8
1923,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),18:30:00,09h 00m,03:30:00,3.6,1400.0,5
1924,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Sri Krishna Travels,A/C Sleeper (2+1),17:45:00,12h 45m,06:30:00,3.7,900.0,20
1925,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:45:00,10h 45m,09:30:00,3.9,891.0,14
1926,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,SVR Tours and Travels,A/C Sleeper (2+1),17:30:00,11h 30m,05:00:00,3.5,1190.0,1
1927,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40:00,11h 20m,09:00:00,3.0,550.0,13
1928,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,SREE LEKYAA TRAVELS,NON A/C Sleeper (2+1),21:30:00,12h 15m,09:45:00,3.5,759.0,22
1929,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:30:00,11h 30m,08:00:00,3.1,899.0,23
1930,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,True Bus,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00:00,10h 00m,07:00:00,3.1,1149.0,27
1931,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00:00,10h 00m,08:00:00,2.9,500.0,18
1932,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:15:00,10h 15m,06:30:00,2.4,700.0,20
1933,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30:00,07h 00m,23:30:00,2.9,584.0,33
1934,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00:00,09h 15m,02:15:00,2.2,616.0,33
1935,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 56912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15:00,08h 30m,01:45:00,2.9,616.0,34
1936,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 66310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,09h 00m,04:00:00,4.6,616.0,33
1937,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 6926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,10h 30m,05:30:00,3.8,616.0,33
1938,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15:00,09h 00m,06:15:00,4.3,549.0,17
1939,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,KK Travels,Non A/C Seater / Sleeper (2+1),22:20:00,08h 00m,06:20:00,4.0,550.0,20
1940,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:25:00,08h 20m,05:45:00,4.4,650.0,28
1941,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdSadiq Tours and Travels,A/C Sleeper (2+1),22:00:00,07h 30m,05:30:00,3.9,900.0,21
1942,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Madhavi Travels,A/C Seater / Sleeper (2+1),22:00:00,07h 45m,05:45:00,4.4,649.0,28
1943,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sree sivasankar Travels,NON A/C Seater (2+2),21:30:00,08h 52m,06:22:00,4.3,500.0,21
1944,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00:00,08h 30m,06:30:00,4.3,549.0,16
1945,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdAl-JBR TRAVELS,A/C Sleeper (2+1),22:00:00,07h 30m,05:30:00,3.9,850.0,18
1946,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:35:00,07h 40m,05:15:00,4.2,970.0,21
1947,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Sleeper (2+1),21:29:00,08h 31m,06:00:00,4.5,950.0,17
1948,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8101,Super Luxury (Non AC Seater 2+2 Push Back),14:40:00,03h 45m,18:25:00,5.0,310.0,30
1949,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:20:00,03h 30m,18:50:00,2.9,377.0,40
1950,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50:00,03h 55m,20:45:00,2.3,310.0,31
1951,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00:00,03h 55m,21:55:00,2.5,377.0,45
1952,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:30:00,03h 55m,22:25:00,3.7,310.0,31
1953,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,03h 30m,22:30:00,1.9,312.0,31
1954,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25:00,03h 55m,23:20:00,2.2,377.0,29
1955,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00:00,04h 35m,02:35:00,3.6,377.0,33
1956,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30:00,03h 30m,21:00:00,3.6,342.0,37
1957,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30:00,04h 10m,01:40:00,3.9,1100.0,30
1958,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vijayant Travels,A/C Sleeper (2+1),21:45:00,03h 30m,01:15:00,4.1,2000.0,24
1959,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Mahadev Bus Service,A/C Sleeper (2+1),22:00:00,03h 30m,01:30:00,4.1,2500.0,28
1960,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45:00,05h 30m,03:15:00,2.9,1000.0,5
1961,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7267,Super Luxury (Non AC Seater 2+2 Push Back),14:40:00,05h 20m,20:00:00,2.4,392.0,31
1962,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7204,Super Luxury (Non AC Seater 2+2 Push Back),14:45:00,04h 45m,19:30:00,4.2,392.0,31
1963,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7198,Super Luxury (Non AC Seater 2+2 Push Back),16:30:00,05h 30m,22:00:00,3.5,392.0,31
1964,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7331,Super Luxury (Non AC Seater 2+2 Push Back),17:30:00,05h 45m,23:15:00,2.7,392.0,23
1965,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7206,Super Luxury (Non AC Seater 2+2 Push Back),20:20:00,05h 30m,01:50:00,3.0,392.0,30
1966,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7235,Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,05h 30m,03:00:00,3.4,392.0,31
1967,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45:00,04h 55m,02:40:00,3.5,476.0,26
1968,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8194,LAHARI A/C SLEEPER CUM SEATER,22:00:00,05h 45m,03:45:00,4.6,476.0,39
1969,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 9507,RAJDHANI (A.C. Semi Sleeper),22:00:00,05h 30m,03:30:00,4.4,476.0,35
1970,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 9511,Rajdhani (AC Semi Sleeper 2+2),23:00:00,05h 30m,04:30:00,4.2,502.0,23
1971,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7201,Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,05h 30m,04:30:00,3.8,392.0,29
1972,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7271,Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,05h 15m,04:30:00,4.0,392.0,31
1973,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7273,Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,05h 25m,05:10:00,4.2,392.0,31
